"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","is_significant"
"ENSG00000264513.1","ENSG00000264513.1",83.1998760428533,-1.13720078544771,0.261964186925667,-4.34105439676147,1.41800609561225e-05,8.00778571168027e-05,"ENSG00000264513",TRUE
"ENSG00000109586.12","GALNT7",467.764103054352,-0.6707903317479,0.154540076272113,-4.34055908298361,1.42120647350935e-05,8.02452484909667e-05,"ENSG00000109586",TRUE
"ENSG00000177133.14","PRDM16-DT",45.1177149723633,-1.29393114256635,0.298107952305959,-4.34047844935831,1.42172812425133e-05,8.02613610180639e-05,"ENSG00000177133",TRUE
"ENSG00000271468.1","LOC100422334",16.4626718944585,-2.3475510819026,0.541049856620604,-4.33888125683167,1.43209870280003e-05,8.07931053590953e-05,"ENSG00000271468",TRUE
"ENSG00000150867.14","PIP4K2A",681.98643505743,-0.577799601046545,0.133170148198129,-4.33880722417536,1.43258114240504e-05,8.08069017688714e-05,"ENSG00000150867",TRUE
"ENSG00000264070.1","ENSG00000264070.1",21.3169706757414,-1.90667451594027,0.439582796105251,-4.33746391540707,1.44136188640114e-05,8.12886942674315e-05,"ENSG00000264070",TRUE
"ENSG00000147853.17","AK3",969.515672407108,-0.682547132465733,0.157375367575112,-4.33706457994431,1.44398208521244e-05,8.14229473281807e-05,"ENSG00000147853",TRUE
"ENSG00000094631.22","HDAC6",661.388131172121,-0.587013244895383,0.135405506855623,-4.33522430901788,1.45611564447155e-05,8.20526479950392e-05,"ENSG00000094631",TRUE
"ENSG00000239254.1","ENSG00000239254.1",17.334165441648,-2.14871006877495,0.495831712347553,-4.33354707911221,1.46725885166098e-05,8.26394439947276e-05,"ENSG00000239254",TRUE
"ENSG00000107816.17","LZTS2",1401.36829201164,-0.59335217553631,0.136935335213005,-4.33308301771301,1.47035632339112e-05,8.28001717389748e-05,"ENSG00000107816",TRUE
"ENSG00000237705.1","ENSG00000237705.1",34.552185291234,-1.61919140675693,0.373754621411598,-4.33223113239793,1.47605864058097e-05,8.31075085417773e-05,"ENSG00000237705",TRUE
"ENSG00000120370.14","GORAB",747.149223516731,-0.663688996245324,0.153210245944973,-4.33188389034828,1.478389040444e-05,8.32135767749375e-05,"ENSG00000120370",TRUE
"ENSG00000289511.1","ENSG00000289511.1",17.4575084133997,-2.05158812790855,0.473602534400747,-4.33187742651005,1.47843245359382e-05,8.32135767749375e-05,"ENSG00000289511",TRUE
"ENSG00000229915.1","ENSG00000229915.1",33.9177662242778,-1.5422185524832,0.356172513332958,-4.32997633099639,1.49125369496898e-05,8.38935169107423e-05,"ENSG00000229915",TRUE
"ENSG00000116857.17","TMEM9",656.492529836033,-0.807407008653733,0.186477391949805,-4.32978496863077,1.49255012514973e-05,8.39386467733211e-05,"ENSG00000116857",TRUE
"ENSG00000106603.20","COA1",1272.41620249972,-0.513815569762306,0.118686639468833,-4.32917784227291,1.49667036518636e-05,8.41285768072981e-05,"ENSG00000106603",TRUE
"ENSG00000173258.13","ZNF483",760.059678301094,-0.621664972548994,0.143600719463852,-4.32912157313728,1.49705278220735e-05,8.41361497452336e-05,"ENSG00000173258",TRUE
"ENSG00000122126.18","OCRL",1228.27339198971,-0.582152072926176,0.134479063286348,-4.32894205759446,1.49827343088649e-05,8.41908220022368e-05,"ENSG00000122126",TRUE
"ENSG00000196371.4","FUT4",47.5307544367229,-1.24139212682193,0.286773506662735,-4.32882430901083,1.49907459917209e-05,8.42219086746236e-05,"ENSG00000196371",TRUE
"ENSG00000109189.13","USP46",416.579593800408,-0.693881303020344,0.160301901432244,-4.32859059574932,1.50066600812121e-05,8.42973754983649e-05,"ENSG00000109189",TRUE
"ENSG00000277534.1","ENSG00000277534.1",68.8094823263725,-1.16664786412194,0.269532708268145,-4.32840923692755,1.50190203314466e-05,8.43528575758231e-05,"ENSG00000277534",TRUE
"ENSG00000288890.1","ENSG00000288890.1",12.0474924246846,-2.5928665971325,0.599121572410248,-4.3277803980609,1.50619531654218e-05,8.45660206814957e-05,"ENSG00000288890",TRUE
"ENSG00000161395.14","PGAP3",202.8608989583,-0.794876854559722,0.183765901906108,-4.32548610114761,1.52195865355061e-05,8.54087089770481e-05,"ENSG00000161395",TRUE
"ENSG00000138311.18","ZNF365",171.257304508521,-0.882558863610655,0.204147962605892,-4.32313334086237,1.53828695914652e-05,8.62252993866156e-05,"ENSG00000138311",TRUE
"ENSG00000279041.1","ENSG00000279041.1",30.1403930771742,-1.61906291326189,0.374547788195526,-4.32271385465154,1.54121570824169e-05,8.63752106542712e-05,"ENSG00000279041",TRUE
"ENSG00000289469.2","LOC105374101",34.0549498447839,-1.49103794103317,0.345136797714571,-4.3201361051807,1.55932995599787e-05,8.73039722191127e-05,"ENSG00000289469",TRUE
"ENSG00000196550.11","FAM72A",24.513745302087,-1.88008855900276,0.435220294610923,-4.31985498443615,1.56131766438489e-05,8.74008543569973e-05,"ENSG00000196550",TRUE
"ENSG00000047932.14","GOPC",865.299773879992,-0.682677228872121,0.158058258868599,-4.31914936782685,1.5663174834187e-05,8.76662914430161e-05,"ENSG00000047932",TRUE
"ENSG00000197587.12","DMBX1",29.6813854198267,-1.61291773625149,0.373664004415241,-4.3164921351619,1.58528326738528e-05,8.86547613212765e-05,"ENSG00000197587",TRUE
"ENSG00000168066.22","SF1",3875.47841006047,-0.501015839042935,0.116080553591479,-4.31610483876701,1.58806577602005e-05,8.87811360761176e-05,"ENSG00000168066",TRUE
"ENSG00000176289.4","ENSG00000176289.4",7.31089587548577,-5.72482229553862,1.32652182198043,-4.31566386672158,1.59123958230187e-05,8.89439297871154e-05,"ENSG00000176289",TRUE
"ENSG00000104093.14","DMXL2",2069.02981964911,-0.508304835199319,0.11791591319116,-4.31073992850546,1.62709179376624e-05,9.08582180678144e-05,"ENSG00000104093",TRUE
"ENSG00000143771.12","CNIH4",538.186403800616,-0.721060566334863,0.167352045464786,-4.30864507411465,1.64257717829536e-05,9.16927881550315e-05,"ENSG00000143771",TRUE
"ENSG00000145246.14","ATP10D",454.671859582629,-0.594872310759924,0.138107826613156,-4.30730339726639,1.65256867730626e-05,9.22202280774423e-05,"ENSG00000145246",TRUE
"ENSG00000162980.17","ARL5A",411.837645595796,-0.664480709480065,0.15428865363237,-4.30673736426109,1.65680128880117e-05,9.24108804236421e-05,"ENSG00000162980",TRUE
"ENSG00000230499.1","ENSG00000230499.1",9.1365477465729,-3.47831284938602,0.807655665444508,-4.30667795473418,1.65724613263345e-05,9.2420516554413e-05,"ENSG00000230499",TRUE
"ENSG00000232385.2","RPS3AP25",7.20418443389025,-5.68505828415089,1.32079445686512,-4.30427176204559,1.67535908288419e-05,9.3369314729139e-05,"ENSG00000232385",TRUE
"ENSG00000048392.13","RRM2B",1273.34457158615,-0.601769990652996,0.13980666375319,-4.30430120065909,1.67513634397979e-05,9.3369314729139e-05,"ENSG00000048392",TRUE
"ENSG00000140443.15","IGF1R",5496.95724561081,-0.518957163202345,0.120630818651809,-4.30202803066664,1.69241894646623e-05,9.42582173693471e-05,"ENSG00000140443",TRUE
"ENSG00000244018.1","RPL35P6",9.44047404487148,-3.13732317717531,0.729290423549814,-4.30188451111755,1.69351578965601e-05,9.43038431853038e-05,"ENSG00000244018",TRUE
"ENSG00000137500.10","CCDC90B",316.458367992432,-0.741662282143151,0.172447702886721,-4.30079537000468,1.70186161747019e-05,9.47219980701743e-05,"ENSG00000137500",TRUE
"ENSG00000283528.2","ENSG00000283528.2",15.7976775372875,-2.26110380005994,0.525765290310864,-4.30059542105383,1.70339803051525e-05,9.4791979522513e-05,"ENSG00000283528",TRUE
"ENSG00000107263.19","RAPGEF1",3159.7494461522,-0.523506878250257,0.12177827716086,-4.29885272197392,1.71684505543974e-05,9.55089958126056e-05,"ENSG00000107263",TRUE
"ENSG00000162365.13","CYP4A22",7.38520767773906,-5.72374662350801,1.33160848424243,-4.29837049796533,1.72058382614969e-05,9.56791788919208e-05,"ENSG00000162365",TRUE
"ENSG00000279453.1","ENSG00000279453.1",177.531506265304,-0.82225201360834,0.191294838590001,-4.29834918531524,1.7207492459101e-05,9.56791788919208e-05,"ENSG00000279453",TRUE
"ENSG00000170006.13","TMEM154",354.986914685694,-0.633930753741743,0.147487529060166,-4.29819902591993,1.72191514911699e-05,9.5724823236235e-05,"ENSG00000170006",TRUE
"ENSG00000213891.3","RPL3P6",92.3528182931153,-1.25975371951949,0.293101513063405,-4.29801165593769,1.72337102729149e-05,9.57779238465924e-05,"ENSG00000213891",TRUE
"ENSG00000240137.8","ERICH6-AS1",19.1516490672844,-1.94456838645211,0.452510619541694,-4.29728784801024,1.72900609173079e-05,9.60233489952834e-05,"ENSG00000240137",TRUE
"ENSG00000118046.17","STK11",1317.52805443194,-0.570143790434567,0.132692633115875,-4.29672527439172,1.73339802000486e-05,9.6224977845277e-05,"ENSG00000118046",TRUE
"ENSG00000201458.1","ENSG00000201458.1",9.17518196800417,-3.15658072603263,0.734661422341477,-4.29664690432789,1.73401068633019e-05,9.62432597929149e-05,"ENSG00000201458",TRUE
"ENSG00000100422.14","CERK",358.062961819957,-0.710901472816964,0.165458185135026,-4.29656273720648,1.73466890156835e-05,9.62640634675276e-05,"ENSG00000100422",TRUE
"ENSG00000247763.2","TUBAP14",17.2265162506841,-2.087329234809,0.48604224518209,-4.29454282112248,1.75053692862644e-05,9.70970581181953e-05,"ENSG00000247763",TRUE
"ENSG00000170485.17","NPAS2",63.3547287202836,-1.07471713910225,0.250360890819576,-4.29267181301393,1.76535847769462e-05,9.78871968173862e-05,"ENSG00000170485",TRUE
"ENSG00000273445.1","ENSG00000273445.1",27.911505597278,-1.6206770471105,0.377568405979592,-4.2924064128345,1.76747055435865e-05,9.79883136779086e-05,"ENSG00000273445",TRUE
"ENSG00000219487.2","ENSG00000219487.2",14.5154099446122,-2.27738835598924,0.530617059991376,-4.29196218460495,1.77101114800712e-05,9.81685813895332e-05,"ENSG00000219487",TRUE
"ENSG00000147799.12","ARHGAP39",460.01936880001,-0.621222693863982,0.14477022264394,-4.29109441512618,1.77794695843505e-05,9.85208846396765e-05,"ENSG00000147799",TRUE
"ENSG00000169925.17","BRD3",754.018457978641,-0.579158350733613,0.135025579437749,-4.28924914186813,1.79278177681692e-05,9.92619582639237e-05,"ENSG00000169925",TRUE
"ENSG00000151353.15","TMEM18",158.457784824573,-0.957515107025748,0.223263019882813,-4.28873132473228,1.79696583895227e-05,9.94611954008972e-05,"ENSG00000151353",TRUE
"ENSG00000107771.17","CCSER2",2300.14653966857,-0.49861831820839,0.116268639318041,-4.288502223239,1.79881999023497e-05,9.95476008932899e-05,"ENSG00000107771",TRUE
"ENSG00000088970.16","KIZ",387.689877290622,-0.617387980787179,0.143997216544644,-4.28749940868314,1.8069573839347e-05,9.99816393834403e-05,"ENSG00000088970",TRUE
"ENSG00000205795.5","CYS1",19.7752889580063,-2.0091227652313,0.468835888157563,-4.28534337063395,1.82457158778317e-05,0.000100890522047564,"ENSG00000205795",TRUE
"ENSG00000005059.16","MCUB",189.866389966754,-0.962411560990388,0.224595379432326,-4.28509065245653,1.82664689958043e-05,0.000100988837703366,"ENSG00000005059",TRUE
"ENSG00000174282.12","ZBTB4",4414.62453681569,-0.505483352137504,0.118147501188281,-4.27840916696122,1.88233773236796e-05,0.000103915566541646,"ENSG00000174282",TRUE
"ENSG00000143612.21","C1orf43",1708.77966352916,-0.851390660700474,0.199087033399098,-4.27647469633918,1.89876127412735e-05,0.000104771154905065,"ENSG00000143612",TRUE
"ENSG00000257662.1","EIF4A1P12",8.89986967714521,-3.66921798007318,0.85808465663774,-4.2760559248902,1.90233454633065e-05,0.000104949410788029,"ENSG00000257662",TRUE
"ENSG00000223973.2","ENSG00000223973.2",7.82321750257043,-4.38166994605073,1.02474108162,-4.27588004876684,1.9038371624163e-05,0.000105000066135666,"ENSG00000223973",TRUE
"ENSG00000235422.1","ENSG00000235422.1",8.60400406096647,-3.4951623563678,0.817539200990124,-4.27522295216523,1.90946114394287e-05,0.000105293143080278,"ENSG00000235422",TRUE
"ENSG00000168675.19","LDLRAD4",1857.91173924954,-0.639859547893829,0.149777360891666,-4.27207118675724,1.93665726523533e-05,0.000106740830740733,"ENSG00000168675",TRUE
"ENSG00000146205.15","ANO7",266.176051792039,-0.737447315011747,0.172676954228431,-4.27067594692569,1.94881402968965e-05,0.000107358603568761,"ENSG00000146205",TRUE
"ENSG00000221926.13","TRIM16",494.06326368001,-0.668841528520924,0.156644160030054,-4.26981464481407,1.95635482194449e-05,0.000107756543849215,"ENSG00000221926",TRUE
"ENSG00000136869.16","TLR4",1574.88133341775,-0.512380920567493,0.120095909535362,-4.26643107621101,1.98624819745985e-05,0.000109314450374783,"ENSG00000136869",TRUE
"ENSG00000130175.10","PRKCSH",3203.79693388187,-0.536104676238558,0.125659841818974,-4.26631665676351,1.98726664242343e-05,0.000109352783589566,"ENSG00000130175",TRUE
"ENSG00000235159.2","ENSG00000235159.2",45.0982032836194,-1.46845499695664,0.344226782286541,-4.26595219349979,1.990514037704e-05,0.00010949600134855,"ENSG00000235159",TRUE
"ENSG00000146232.17","NFKBIE",486.056922379672,-0.781293498390516,0.183153705700569,-4.265780456923,1.99204597459208e-05,0.000109562528602564,"ENSG00000146232",TRUE
"ENSG00000226220.1","ENSG00000226220.1",8.74614615601985,-3.37097890856137,0.790554916250226,-4.2640667198057,2.00739460188923e-05,0.000110353098943152,"ENSG00000226220",TRUE
"ENSG00000151789.13","ZNF385D",66.9637815431165,-1.07661687759722,0.252569068500038,-4.26266321521893,2.02004852739742e-05,0.000111030757894232,"ENSG00000151789",TRUE
"ENSG00000143801.18","PSEN2",103.276698986719,-0.992723814524667,0.232918545159983,-4.26210722655339,2.02508226654461e-05,0.000111271424183092,"ENSG00000143801",TRUE
"ENSG00000252212.1","RNU2-58P",10.424031758699,-2.85062414005379,0.668873684308443,-4.26182731796526,2.02762098511379e-05,0.000111392899275991,"ENSG00000252212",TRUE
"ENSG00000018408.15","WWTR1",4695.52121865949,-0.484134027033072,0.113604012486265,-4.26159267122369,2.02975152196221e-05,0.000111473887951516,"ENSG00000018408",TRUE
"ENSG00000147601.15","TERF1",909.883725542613,-0.538122412986289,0.126279367281273,-4.2613645013574,2.03182529439301e-05,0.000111569740704723,"ENSG00000147601",TRUE
"ENSG00000143067.5","ZNF697",1493.59751337927,-0.49631873961884,0.116487638967774,-4.26069876612526,2.03788751336749e-05,0.00011186645613133,"ENSG00000143067",TRUE
"ENSG00000233635.2","ENSG00000233635.2",31.5547141148614,-1.65545592187215,0.388927921611022,-4.25645943601812,2.07689697516793e-05,0.000113878993466512,"ENSG00000233635",TRUE
"ENSG00000223519.8","ENSG00000223519.8",30.7542030229098,-1.70984365745654,0.401715180343584,-4.25635808931622,2.07783819212478e-05,0.000113912213863935,"ENSG00000223519",TRUE
"ENSG00000136147.18","PHF11",538.204346219237,-0.639166931006723,0.150170697359811,-4.25626931381475,2.0786629927432e-05,0.000113939042339037,"ENSG00000136147",TRUE
"ENSG00000236576.1","LOC100631242",13.0966062553525,-2.53096671596951,0.594699472518398,-4.25587516540333,2.08232873560953e-05,0.000114121559359768,"ENSG00000236576",TRUE
"ENSG00000271550.1","BNIP3P11",15.9220196854662,-2.18872088536869,0.514459109787337,-4.25441175737648,2.09599295483263e-05,0.000114814850330196,"ENSG00000271550",TRUE
"ENSG00000260744.1","ENSG00000260744.1",30.504826582973,-1.55078123288412,0.364539872028082,-4.25407850245984,2.09911655367536e-05,0.000114948881340069,"ENSG00000260744",TRUE
"ENSG00000286715.1","ENSG00000286715.1",22.5534126832685,-1.78053155353278,0.418578158014267,-4.25376126164733,2.1020941693467e-05,0.000115093382889054,"ENSG00000286715",TRUE
"ENSG00000169813.17","HNRNPF",2427.1893865236,-0.663100929654896,0.155891551474359,-4.25360401755937,2.10357154920106e-05,0.000115155710529027,"ENSG00000169813",TRUE
"ENSG00000168214.22","RBPJ",1952.60357268655,-0.509738669727487,0.119850602854608,-4.25311727756478,2.10815096159418e-05,0.000115387805129602,"ENSG00000168214",TRUE
"ENSG00000261056.2","ENSG00000261056.2",146.527715721758,-1.07963559888453,0.253881142829543,-4.25252378672882,2.11374756353922e-05,0.000115675490959079,"ENSG00000261056",TRUE
"ENSG00000135766.9","EGLN1",561.672588986407,-0.618977628921077,0.1456229740348,-4.25054929020443,2.13246899357004e-05,0.000116643650199013,"ENSG00000135766",TRUE
"ENSG00000202290.1","RNA5SP37",7.07755299330766,-5.64034362916832,1.32726335402595,-4.24960397803467,2.14148786296556e-05,0.000117099259061839,"ENSG00000202290",TRUE
"ENSG00000145494.12","NDUFS6",174.97148452437,-0.885700049629592,0.208433104749071,-4.24932522449287,2.1441542708863e-05,0.000117226190686409,"ENSG00000145494",TRUE
"ENSG00000274346.1","ENSG00000274346.1",38.8977802008402,-1.31182294503215,0.308791672395673,-4.24824586380435,2.1545087019562e-05,0.000117773336961777,"ENSG00000274346",TRUE
"ENSG00000240006.2","LINC02004",4.69558518732376,-6.01486189894254,1.41612403324252,-4.24741177873397,2.16254276095871e-05,0.000118193487537,"ENSG00000240006",TRUE
"ENSG00000228495.3","LINC01013",21.7233783788433,-1.77243794029325,0.417503089340868,-4.24532892221583,2.18272992364685e-05,0.000119239257070499,"ENSG00000228495",TRUE
"ENSG00000162931.12","TRIM17",102.979439040334,-0.956620981058278,0.225376728562452,-4.24454195941173,2.19040379945774e-05,0.000119619993987107,"ENSG00000162931",TRUE
"ENSG00000173889.16","PHC3",3969.38666730805,-0.498942966485414,0.117665620968185,-4.24034618081284,2.23175327182723e-05,0.00012164344534247,"ENSG00000173889",TRUE
"ENSG00000144227.5","NXPH2",7.6519636755821,-3.91463646881106,0.923202423984378,-4.24027966902012,2.2324146901683e-05,0.000121659974644051,"ENSG00000144227",TRUE
"ENSG00000215784.6","FAM72D",20.8560765124663,-1.89408640510419,0.446727864243256,-4.23991104363439,2.23608382365726e-05,0.000121840383897963,"ENSG00000215784",TRUE
"ENSG00000286010.1","LOC105375754",13.0881092193989,-2.40448590493677,0.567239474087643,-4.23892555926963,2.24592110133476e-05,0.000122356773007441,"ENSG00000286010",TRUE
"ENSG00000257167.3","TMPO-AS1",29.1194481853259,-1.55183846594207,0.36629217402506,-4.23661376351409,2.26915974674089e-05,0.000123543545884428,"ENSG00000257167",TRUE
"ENSG00000176912.7","ENSG00000176912.7",19.0210717755929,-1.89569322904595,0.447672125384613,-4.2345572162155,2.29002475238601e-05,0.00012459964886921,"ENSG00000176912",TRUE
"ENSG00000151687.15","ANKAR",147.068977042847,-0.783988845231134,0.185146298402877,-4.23442894615791,2.29133216605069e-05,0.000124650818411931,"ENSG00000151687",TRUE
"ENSG00000122008.16","POLK",1243.85730168595,-0.557625055675978,0.131723972691836,-4.23328452885734,2.3030283098627e-05,0.000125246983076234,"ENSG00000122008",TRUE
"ENSG00000147403.18","RPL10",2094.7636793819,-0.879388264396224,0.207824600302077,-4.23139639445001,2.32244966009634e-05,0.000126222352086644,"ENSG00000147403",TRUE
"ENSG00000256436.1","TAS2R31",44.5567460020326,-1.24045887043548,0.293252091935353,-4.23000859857102,2.3368237956787e-05,0.000126983251786297,"ENSG00000256436",TRUE
"ENSG00000286081.2","LOC105373682",4.27432854679875,-6.00323840490122,1.41925404434944,-4.22985471050956,2.33842289958443e-05,0.000127049822541721,"ENSG00000286081",TRUE
"ENSG00000230495.1","LOC100286962",18.6382398966695,-2.10137148210001,0.496905737166402,-4.22891370520905,2.34822388408618e-05,0.000127561920509579,"ENSG00000230495",TRUE
"ENSG00000118508.5","RAB32",251.313450530126,-0.906712920443058,0.214513764955197,-4.22682861695347,2.37008044342419e-05,0.000128728641672902,"ENSG00000118508",TRUE
"ENSG00000237149.5","ZNF503-AS2",123.252960490375,-0.890729935676392,0.210752706133375,-4.22642229377919,2.37436212754387e-05,0.00012893078572551,"ENSG00000237149",TRUE
"ENSG00000084636.18","COL16A1",98.9837366715707,-0.934785147353433,0.221182297475931,-4.22631086674175,2.37553758995394e-05,0.000128963178608847,"ENSG00000084636",TRUE
"ENSG00000234247.1","DNAJB6P6",8.41928103091493,-3.38096776847057,0.800083036605065,-4.22577109348148,2.38123959011202e-05,0.000129252071583454,"ENSG00000234247",TRUE
"ENSG00000236797.1","ENSG00000236797.1",11.5847039804537,-2.91537761159747,0.690111329177317,-4.22450333495161,2.39468305902431e-05,0.000129961006788525,"ENSG00000236797",TRUE
"ENSG00000142102.16","PGGHG",138.536951250958,-0.808739746705759,0.191502430189964,-4.22313046316706,2.40932259153166e-05,0.000130692861368808,"ENSG00000142102",TRUE
"ENSG00000185090.15","MANEAL",137.953561200707,-0.823290513731792,0.194983599278694,-4.22235776125482,2.41759965856949e-05,0.000131079050602216,"ENSG00000185090",TRUE
"ENSG00000255837.2","TAS2R20",82.8821145505297,-0.995236177660072,0.235852663364847,-4.21973686224824,2.4458763011347e-05,0.000132506421366736,"ENSG00000255837",TRUE
"ENSG00000224821.5","COL4A2-AS2",8.44433971110604,-3.39024193989714,0.803873254911952,-4.21738367234082,2.47153248011272e-05,0.00013381099025258,"ENSG00000224821",TRUE
"ENSG00000077616.11","NAALAD2",51.0708432973019,-1.18286995537999,0.28052281191107,-4.21666226472513,2.47944892449939e-05,0.000134218200904215,"ENSG00000077616",TRUE
"ENSG00000151233.11","GXYLT1",287.302453930709,-0.737519510332664,0.174910849369642,-4.21654524571002,2.48073531684937e-05,0.000134266439201305,"ENSG00000151233",TRUE
"ENSG00000214342.2","ATP5PBP2",6.60908468212806,-5.62409228610858,1.33399549535985,-4.21597547043551,2.48700794471769e-05,0.000134551114104806,"ENSG00000214342",TRUE
"ENSG00000118620.13","ZNF430",357.174369086485,-0.660078418365689,0.156566591694523,-4.21595955574973,2.48718336512033e-05,0.000134551114104806,"ENSG00000118620",TRUE
"ENSG00000166471.11","TMEM41B",643.189058625268,-0.606886085140636,0.143955777670778,-4.21578136675114,2.48914826591782e-05,0.000134635968625313,"ENSG00000166471",TRUE
"ENSG00000249112.1","ENSG00000249112.1",41.2761115061545,-1.3401624812139,0.317928490872669,-4.2152953248554,2.49451538913573e-05,0.000134904790221561,"ENSG00000249112",TRUE
"ENSG00000248682.1","ENSG00000248682.1",11.5979199100906,-2.75438461044098,0.653529960964273,-4.21462637516562,2.50192027857886e-05,0.00013528371222981,"ENSG00000248682",TRUE
"ENSG00000110841.14","PPFIBP1",3318.73339763464,-0.494184340470501,0.117257438534613,-4.21452443995373,2.50305047714719e-05,0.000135322450904071,"ENSG00000110841",TRUE
"ENSG00000263826.1","ENSG00000263826.1",81.0890482165456,-1.03760026604893,0.246223610596026,-4.21405674109497,2.50824228006588e-05,0.000135560817453107,"ENSG00000263826",TRUE
"ENSG00000255043.1","NAV2-AS5",32.3580583339962,-1.6667418404158,0.395572098913928,-4.21349697056987,2.51446961386681e-05,0.000135875761762373,"ENSG00000255043",TRUE
"ENSG00000286655.1","ENSG00000286655.1",17.2412247012267,-1.97027668343112,0.467695055007028,-4.21273789906013,2.5229376275099e-05,0.00013626831822429,"ENSG00000286655",TRUE
"ENSG00000260279.4","LOC105371414",149.12796609104,-0.947742438643939,0.224970176785929,-4.21274700577653,2.52283587465986e-05,0.00013626831822429,"ENSG00000260279",TRUE
"ENSG00000266010.4","GATA6-AS1",22.0971426441141,-1.80584981043684,0.428810942100956,-4.21129601215186,2.53909771963978e-05,0.00013707576500433,"ENSG00000266010",TRUE
"ENSG00000232891.1","ENSG00000232891.1",15.7930626077927,-2.06954023499195,0.491507511318283,-4.21059737101716,2.54696317448349e-05,0.000137478539823383,"ENSG00000232891",TRUE
"ENSG00000253330.1","ENSG00000253330.1",53.9368191598562,-1.1808776947047,0.280490793719753,-4.21004083251501,2.5532453851433e-05,0.000137780427857302,"ENSG00000253330",TRUE
"ENSG00000112144.16","CILK1",1092.51212314542,-0.537875918105834,0.127824649094978,-4.2079201618318,2.57731887503203e-05,0.000138984549209538,"ENSG00000112144",TRUE
"ENSG00000149548.15","CCDC15",124.684299044894,-0.870968993839965,0.20699914505563,-4.20759705846077,2.5810055868389e-05,0.00013916126630753,"ENSG00000149548",TRUE
"ENSG00000275328.1","ENSG00000275328.1",9.81542816418019,-3.03425190867368,0.721283069606551,-4.20674217450968,2.59078429104454e-05,0.000139644177718503,"ENSG00000275328",TRUE
"ENSG00000235784.2","HNRNPA1P29",18.9082226299859,-2.04143259766128,0.485305438295229,-4.20649025659465,2.59367260286268e-05,0.000139777678841884,"ENSG00000235784",TRUE
"ENSG00000227496.3","LOC102723834",47.5964737540912,-1.27883230014704,0.30410735961075,-4.20520010362102,2.60851264720573e-05,0.000140522847750162,"ENSG00000227496",TRUE
"ENSG00000241852.11","C8orf58",110.91438232744,-0.943715808592737,0.224433055435611,-4.20488776379683,2.61211747295651e-05,0.000140682426385582,"ENSG00000241852",TRUE
"ENSG00000128915.12","ICE2",1514.04497841674,-0.537050359551055,0.127731452825945,-4.20452713618529,2.61628549849897e-05,0.000140884568505094,"ENSG00000128915",TRUE
"ENSG00000237928.6","NFIA-AS2",17.8633155713878,-1.9400594243039,0.461628479885962,-4.20264240365578,2.6381717802693e-05,0.000142001328925914,"ENSG00000237928",TRUE
"ENSG00000278896.1","ENSG00000278896.1",19.1227391928915,-2.09125476587716,0.497669860350115,-4.20209245624387,2.64459073759434e-05,0.000142295989505155,"ENSG00000278896",TRUE
"ENSG00000278330.1","ENSG00000278330.1",26.5159877054775,-1.7315655104524,0.412109932633704,-4.20170778070393,2.64908947535056e-05,0.000142447793729156,"ENSG00000278330",TRUE
"ENSG00000151093.8","OXSM",78.7479732805677,-1.16966493920958,0.278556754219484,-4.19901841004353,2.68074527175085e-05,0.000144035993974743,"ENSG00000151093",TRUE
"ENSG00000125551.19","PLGLB2",15.9151967445599,-2.19225201534758,0.522131584675581,-4.19865811548195,2.6850134174412e-05,0.000144196894487972,"ENSG00000125551",TRUE
"ENSG00000286975.1","ENSG00000286975.1",41.4168778486076,-1.28980049996675,0.307203642469928,-4.19851955398935,2.68665657373569e-05,0.000144262330851492,"ENSG00000286975",TRUE
"ENSG00000033122.21","LRRC7",201.736720309438,-0.830192112019342,0.197753173108692,-4.1981228365071,2.69136640889257e-05,0.00014449238845782,"ENSG00000033122",TRUE
"ENSG00000227945.1","ENSG00000227945.1",14.7655858170332,-2.3069549261466,0.549675631625209,-4.19693869150739,2.70547133098233e-05,0.000145226691167522,"ENSG00000227945",TRUE
"ENSG00000255374.3","TAS2R43",28.6549302128429,-1.63341345330436,0.389267763656323,-4.19611795737206,2.71528870364912e-05,0.000145730647314826,"ENSG00000255374",TRUE
"ENSG00000124762.14","CDKN1A",605.118764137126,-0.672976850823143,0.160393160753533,-4.19579518017771,2.71915893941393e-05,0.000145915309406023,"ENSG00000124762",TRUE
"ENSG00000227911.3","ENSG00000227911.3",15.5888973157989,-2.21134518670206,0.527095583139824,-4.19534000556299,2.72462559149164e-05,0.000146162479614321,"ENSG00000227911",TRUE
"ENSG00000251768.1","RNA5SP217",12.6153884640784,-2.40321779486532,0.572836771653292,-4.19529247036512,2.72519709200991e-05,0.000146170053405009,"ENSG00000251768",TRUE
"ENSG00000117713.21","ARID1A",2949.76427679099,-0.499522776908867,0.1190930624736,-4.19439022335664,2.73606615788633e-05,0.000146706701264535,"ENSG00000117713",TRUE
"ENSG00000137656.12","BUD13",256.08079895056,-0.684698180151227,0.163250168144124,-4.19416523691876,2.73878290745411e-05,0.000146829194760734,"ENSG00000137656",TRUE
"ENSG00000145365.12","TIFA",153.451201136053,-0.960160760265846,0.228964262323286,-4.19349618374132,2.74687700156967e-05,0.00014723988952078,"ENSG00000145365",TRUE
